User_ID,Product_ID,Rating,Timestamp
A231WM2Z2JL0U3,B00006B1HC,5.0,1038009600
A25HBO5V8S8SEA,B00006B6JH,5.0,1099612800
A6FIAB28IS79,B00006B722,5.0,1085356800
A5JLAU2ARJ0BO,B00006B7HB,5.0,1054512000
A231WM2Z2JL0U3,B00006B7HB,5.0,1032566400
A6FIAB28IS79,B00006B7LO,5.0,1052352000
A25HBO5V8S8SEA,B00006B7WN,5.0,1099612800
A25HBO5V8S8SEA,B00006B7WT,5.0,1099612800
A5JLAU2ARJ0BO,B00006B80O,5.0,1053475200
A25HBO5V8S8SEA,B00006B815,5.0,1099612800
A5JLAU2ARJ0BO,B00006B85B,5.0,1072137600
A25HBO5V8S8SEA,B00006B8ZL,5.0,1109203200
AKT8TGIT6VVZ5,B00006B938,5.0,1178150400
AT6CZDCP4TRGA,B00006B9H9,3.0,1033776000
A25HBO5V8S8SEA,B00006B9QA,5.0,1099612800
A25HBO5V8S8SEA,B00006B9QE,5.0,1099612800
A25HBO5V8S8SEA,B00006B9QG,5.0,1099612800
A11D1KHM7DVOQK,B00006B9WE,3.0,1107561600
A25HBO5V8S8SEA,B00006B9ZA,5.0,1099612800
A231WM2Z2JL0U3,B00006B9ZB,5.0,1059264000
A25HBO5V8S8SEA,B00006BA0B,5.0,1099612800
A5JLAU2ARJ0BO,B00006BAVI,2.0,1040428800
A25HBO5V8S8SEA,B00006BAW0,5.0,1099612800
A25HBO5V8S8SEA,B00006BBY4,5.0,1099612800
A2B7BUH8834Y6M,B00006BC2H,5.0,1069977600
A5JLAU2ARJ0BO,B00006BH7F,5.0,1040515200
AT6CZDCP4TRGA,B00006BMQS,1.0,1104278400
A5JLAU2ARJ0BO,B00006DY6J,4.0,1050364800
A25HBO5V8S8SEA,B00006DY6K,5.0,1099612800
AKT8TGIT6VVZ5,B00006FRJK,5.0,1040083200
AKT8TGIT6VVZ5,B00006FRO9,5.0,1103760000
A3OXHLG6DIBRW8,B00006FXHQ,4.0,1219536000
A25HBO5V8S8SEA,B00006GETC,5.0,1099612800
A25HBO5V8S8SEA,B00006GJ79,5.0,1099612800
A231WM2Z2JL0U3,B00006HCCK,5.0,1035072000
A25HBO5V8S8SEA,B00006HCCS,5.0,1099612800
A5JLAU2ARJ0BO,B00006HCCS,5.0,1045008000
A25HBO5V8S8SEA,B00006HCHH,5.0,1099612800
A6FIAB28IS79,B00006HCHH,5.0,1053475200
A231WM2Z2JL0U3,B00006HCJI,4.0,1077235200
A25HBO5V8S8SEA,B00006HGW0,5.0,1099612800
AKT8TGIT6VVZ5,B00006HGZL,5.0,1031788800
A231WM2Z2JL0U3,B00006HMPK,5.0,1035417600
A11D1KHM7DVOQK,B00006HMPR,1.0,1114300800
A11D1KHM7DVOQK,B00006HMPZ,4.0,1107734400
A25HBO5V8S8SEA,B00006HMRS,5.0,1099612800
A25HBO5V8S8SEA,B00006HMRW,5.0,1099612800
A25HBO5V8S8SEA,B00006HMRY,5.0,1099612800
A25HBO5V8S8SEA,B00006HNXM,5.0,1099612800
A5JLAU2ARJ0BO,B00006HOAU,2.0,1104969600
A5JLAU2ARJ0BO,B00006HOGN,5.0,1053043200
A2R6RA8FRBS608,B00006HON3,4.0,1168300800
A25HBO5V8S8SEA,B00006HP8E,5.0,1099612800
A25HBO5V8S8SEA,B00006HPBG,5.0,1099612800
A25HBO5V8S8SEA,B00006HTE2,5.0,1099612800
A25HBO5V8S8SEA,B00006HVWS,5.0,1099612800
A25HBO5V8S8SEA,B00006HVWU,5.0,1099612800
A25HBO5V8S8SEA,B00006HW3I,5.0,1099612800
A25HBO5V8S8SEA,B00006HW3P,5.0,1099612800
A25HBO5V8S8SEA,B00006HXF4,5.0,1099612800
A5JLAU2ARJ0BO,B00006HXF4,2.0,1049155200
A5JLAU2ARJ0BO,B00006HXJ6,5.0,1065744000
A2R6RA8FRBS608,B00006HXLO,5.0,1212537600
A5JLAU2ARJ0BO,B00006HXRA,5.0,1045785600
A25HBO5V8S8SEA,B00006HY97,5.0,1099612800
AT6CZDCP4TRGA,B00006HYJ5,3.0,1073520000
A5JLAU2ARJ0BO,B00006HYKM,1.0,1055721600
A231WM2Z2JL0U3,B00006HYKM,5.0,1058140800
A5JLAU2ARJ0BO,B00006HYPV,1.0,1054425600
A5JLAU2ARJ0BO,B00006HYRG,5.0,1107216000
A5JLAU2ARJ0BO,B00006HYWR,1.0,1053993600
A3OXHLG6DIBRW8,B00006HYYH,4.0,1076112000
A231WM2Z2JL0U3,B00006HZ0L,5.0,1036886400
A25HBO5V8S8SEA,B00006HZJM,5.0,1099612800
AKT8TGIT6VVZ5,B00006I53V,4.0,1121385600
A2B7BUH8834Y6M,B00006I53W,5.0,1306368000
AKT8TGIT6VVZ5,B00006I53X,5.0,1120694400
AKT8TGIT6VVZ5,B00006I57N,1.0,1098748800
AKT8TGIT6VVZ5,B00006I57P,5.0,1100649600
AKT8TGIT6VVZ5,B00006I57Q,5.0,1100131200
AKT8TGIT6VVZ5,B00006I5DQ,5.0,1121299200
AKT8TGIT6VVZ5,B00006I5E0,5.0,1122422400
AKT8TGIT6VVZ5,B00006I5E1,5.0,1045353600
AKT8TGIT6VVZ5,B00006I5E4,4.0,1172448000
A231WM2Z2JL0U3,B00006I5FQ,3.0,1066435200
A6FIAB28IS79,B00006I5FQ,5.0,1052352000
A231WM2Z2JL0U3,B00006I5FR,4.0,1059264000
AKT8TGIT6VVZ5,B00006I5JM,5.0,1098835200
A25HBO5V8S8SEA,B00006I5NW,5.0,1099612800
AT6CZDCP4TRGA,B00006I5O4,4.0,1106092800
AT6CZDCP4TRGA,B00006I5O5,2.0,1106092800
A11D1KHM7DVOQK,B00006I5ST,4.0,1094428800
A6FIAB28IS79,B00006I5UH,4.0,1190419200
A2R6RA8FRBS608,B00006I5V6,4.0,1181001600
A6FIAB28IS79,B00006I5VX,5.0,1274140800
A6FIAB28IS79,B00006I5WJ,5.0,1113782400
A2R6RA8FRBS608,B00006IAAN,5.0,1204848000
A6FIAB28IS79,B00006IAAN,1.0,1271030400
A2R6RA8FRBS608,B00006IBLQ,5.0,1278892800
A6FIAB28IS79,B00006ICIW,5.0,1354233600
A5JLAU2ARJ0BO,B00006IJO4,5.0,1055808000
A3OXHLG6DIBRW8,B00006IJO9,2.0,1054598400
AT6CZDCP4TRGA,B00006IKCS,4.0,1036281600
A5JLAU2ARJ0BO,B00006IR39,5.0,1048550400
A231WM2Z2JL0U3,B00006IS65,5.0,1036886400
A2R6RA8FRBS608,B00006IW1X,4.0,1193184000
A6FIAB28IS79,B00006IW1X,5.0,1210032000
AT6CZDCP4TRGA,B00006J054,1.0,1103760000
AT6CZDCP4TRGA,B00006J09J,4.0,1079136000
AT6CZDCP4TRGA,B00006J6RN,4.0,1044489600
A231WM2Z2JL0U3,B00006JHTQ,4.0,1043452800
A6FIAB28IS79,B00006JHTQ,5.0,1039564800
A231WM2Z2JL0U3,B00006JI6T,5.0,1059609600
A25HBO5V8S8SEA,B00006JI6U,5.0,1099612800
A231WM2Z2JL0U3,B00006JI6U,5.0,1059609600
A2B7BUH8834Y6M,B00006JI73,5.0,1093824000
A2B7BUH8834Y6M,B00006JI9K,5.0,1093824000
A11D1KHM7DVOQK,B00006JILW,4.0,1123545600
A231WM2Z2JL0U3,B00006JKXN,4.0,1078444800
A231WM2Z2JL0U3,B00006JLWJ,5.0,1064707200
A5JLAU2ARJ0BO,B00006JN3G,5.0,1106265600
A3OXHLG6DIBRW8,B00006JQLB,4.0,1216857600
A3OXHLG6DIBRW8,B00006JQLD,4.0,1074211200
A5JLAU2ARJ0BO,B00006JQQ6,5.0,1054080000
A2R6RA8FRBS608,B00006L43O,5.0,1185062400
A5JLAU2ARJ0BO,B00006L9CT,5.0,1048204800
A5JLAU2ARJ0BO,B00006LFI5,5.0,1055721600
A231WM2Z2JL0U3,B00006LHEE,5.0,1036800000
A231WM2Z2JL0U3,B00006LHES,4.0,1037059200
A25HBO5V8S8SEA,B00006LHRD,5.0,1099612800
A11D1KHM7DVOQK,B00006LHRV,2.0,1115424000
A2B7BUH8834Y6M,B00006LK1O,4.0,1165622400
A231WM2Z2JL0U3,B00006LL8P,5.0,1058054400
A25HBO5V8S8SEA,B00006LL8X,5.0,1099612800
A25HBO5V8S8SEA,B00006LL8Z,5.0,1099612800
A25HBO5V8S8SEA,B00006LL99,5.0,1099612800
A231WM2Z2JL0U3,B00006LS92,3.0,1036368000
A231WM2Z2JL0U3,B00006LU7D,4.0,1036886400
A231WM2Z2JL0U3,B00006LU7E,4.0,1036886400
A231WM2Z2JL0U3,B00006LUJZ,4.0,1034467200
A231WM2Z2JL0U3,B00006LV79,3.0,1068854400
A5JLAU2ARJ0BO,B00006OLCT,5.0,1059350400
A3OXHLG6DIBRW8,B00006OX6B,3.0,1245196800
A231WM2Z2JL0U3,B00006OX95,5.0,1042934400
A5JLAU2ARJ0BO,B00006OX9D,5.0,1085011200
A5JLAU2ARJ0BO,B00006RSJ1,4.0,1048723200
A5JLAU2ARJ0BO,B00006RSK5,5.0,1048809600
A5JLAU2ARJ0BO,B00006RU4L,5.0,1052611200
A5JLAU2ARJ0BO,B00006RVH4,3.0,1064880000
A2B7BUH8834Y6M,B00006RVK4,5.0,1093824000
A5JLAU2ARJ0BO,B00006RYUX,5.0,1048291200
A5JLAU2ARJ0BO,B00006RZ1E,3.0,1061942400
A231WM2Z2JL0U3,B00006SG3W,5.0,1038700800
AKT8TGIT6VVZ5,B0000709SU,5.0,1099526400
A5JLAU2ARJ0BO,B000071NY3,5.0,1051574400
A6FIAB28IS79,B000075UZ7,5.0,1151798400
A25HBO5V8S8SEA,B0000799QX,5.0,1099612800
AKT8TGIT6VVZ5,B00007AJ8S,5.0,1100131200
AKT8TGIT6VVZ5,B00007AJ8T,4.0,1100131200
AKT8TGIT6VVZ5,B00007AJ8U,5.0,1099526400
A25HBO5V8S8SEA,B00007B65J,5.0,1099612800
A5JLAU2ARJ0BO,B00007B6L5,2.0,1048032000
A25HBO5V8S8SEA,B00007B8R9,5.0,1099612800
A2B7BUH8834Y6M,B00007B8UP,5.0,1053043200
A25HBO5V8S8SEA,B00007B8VK,5.0,1099612800
AT6CZDCP4TRGA,B00007BGP9,3.0,1111190400
AT6CZDCP4TRGA,B00007BGSO,3.0,1101513600
A5JLAU2ARJ0BO,B00007BHYL,4.0,1037145600
AKT8TGIT6VVZ5,B00007BKFG,5.0,1099526400
A5JLAU2ARJ0BO,B00007BKU9,4.0,1068595200
A11D1KHM7DVOQK,B00007DN1E,4.0,1173052800
A25HBO5V8S8SEA,B00007E35Z,5.0,1099612800
A25HBO5V8S8SEA,B00007E361,5.0,1099612800
A5JLAU2ARJ0BO,B00007E7L4,1.0,1060214400
A5JLAU2ARJ0BO,B00007E80J,4.0,1105747200
A2B7BUH8834Y6M,B00007E83S,5.0,1090713600
A2R6RA8FRBS608,B00007E8AB,4.0,1188086400
A5JLAU2ARJ0BO,B00007E8YT,5.0,1050451200
A231WM2Z2JL0U3,B00007E8YT,4.0,1044057600
A11D1KHM7DVOQK,B00007EDM8,5.0,1110672000
A6FIAB28IS79,B00007EDM8,2.0,1160265600
A5JLAU2ARJ0BO,B00007EDZG,5.0,1106265600
A6FIAB28IS79,B00007FGUE,2.0,1240358400
A231WM2Z2JL0U3,B00007FS1O,5.0,1078617600
A5JLAU2ARJ0BO,B00007FS59,5.0,1059091200
A5JLAU2ARJ0BO,B00007FSB9,5.0,1056499200
A25HBO5V8S8SEA,B00007G3DL,5.0,1099612800
A5JLAU2ARJ0BO,B00007H4LM,5.0,1064966400
A2B7BUH8834Y6M,B00007IFJY,4.0,1150588800
A5JLAU2ARJ0BO,B00007J5VV,2.0,1049155200
A2B7BUH8834Y6M,B00007J8SB,5.0,1100476800
A6FIAB28IS79,B00007JDR0,5.0,1175040000
A5JLAU2ARJ0BO,B00007K3A3,5.0,1045526400
A231WM2Z2JL0U3,B00007K3A3,4.0,1066435200
A25HBO5V8S8SEA,B00007KDVI,2.0,1134691200
AT6CZDCP4TRGA,B00007KDVI,1.0,1065139200
A231WM2Z2JL0U3,B00007KDVI,5.0,1045526400
A5JLAU2ARJ0BO,B00007KDX5,2.0,1063065600
A231WM2Z2JL0U3,B00007LAYN,4.0,1076716800
A5JLAU2ARJ0BO,B00007LAYQ,5.0,1053907200
AKT8TGIT6VVZ5,B00007LKHY,4.0,1121472000
A25HBO5V8S8SEA,B00007M8GP,5.0,1099612800
A5JLAU2ARJ0BO,B000083DY0,1.0,1112313600
A231WM2Z2JL0U3,B000083EAI,5.0,1047772800
A5JLAU2ARJ0BO,B000083GMN,5.0,1052784000
A25HBO5V8S8SEA,B000083J0D,5.0,1099612800
A3OXHLG6DIBRW8,B000083JZH,5.0,1276473600
A11D1KHM7DVOQK,B000083K05,4.0,1106784000
A25HBO5V8S8SEA,B000083K0Q,5.0,1099612800
A5JLAU2ARJ0BO,B000083K9F,5.0,1062547200
A11D1KHM7DVOQK,B000084FD5,1.0,1118880000
A5JLAU2ARJ0BO,B000085BBN,1.0,1065312000
A231WM2Z2JL0U3,B000085BD7,3.0,1068940800
A231WM2Z2JL0U3,B000085ZKV,5.0,1068854400
A2B7BUH8834Y6M,B000086A17,5.0,1093824000
A25HBO5V8S8SEA,B000086F0Q,5.0,1099612800
A25HBO5V8S8SEA,B000086F5S,5.0,1099612800
A5JLAU2ARJ0BO,B000086G0D,5.0,1068508800
A6FIAB28IS79,B000087BHV,4.0,1054684800
A5JLAU2ARJ0BO,B000087BXU,5.0,1059609600
A5JLAU2ARJ0BO,B000087GHP,3.0,1053993600
A5JLAU2ARJ0BO,B000087HWM,5.0,1069286400
A231WM2Z2JL0U3,B000087HWM,5.0,1063411200
A5JLAU2ARJ0BO,B000087KY5,5.0,1053388800
A5JLAU2ARJ0BO,B000087L74,4.0,1048723200
A25HBO5V8S8SEA,B000087LBX,5.0,1099612800
A231WM2Z2JL0U3,B000087LGD,4.0,1046044800
A2R6RA8FRBS608,B000087NBU,4.0,1195257600
A2R6RA8FRBS608,B000087NBW,5.0,1186704000
A25HBO5V8S8SEA,B000088JRR,5.0,1099612800
A5JLAU2ARJ0BO,B000088NO8,2.0,1105574400
A25HBO5V8S8SEA,B0000898TE,5.0,1099612800
A231WM2Z2JL0U3,B0000898TE,5.0,1059609600
A5JLAU2ARJ0BO,B0000899QP,5.0,1050451200
A6FIAB28IS79,B0000899ZA,4.0,1196121600
A2B7BUH8834Y6M,B0000899ZA,3.0,1127952000
A2B7BUH8834Y6M,B0000899ZB,5.0,1127952000
A6FIAB28IS79,B000089GN3,5.0,1068422400
A2R6RA8FRBS608,B000089SEY,2.0,1193356800
A5JLAU2ARJ0BO,B00008BO73,5.0,1054166400
A5JLAU2ARJ0BO,B00008BO91,5.0,1050278400
A6FIAB28IS79,B00008BRSD,5.0,1057190400
AT6CZDCP4TRGA,B00008CLZS,3.0,1079222400
A25HBO5V8S8SEA,B00008EM77,5.0,1099612800
A6FIAB28IS79,B00008GT9Y,4.0,1045699200
A5JLAU2ARJ0BO,B00008H2NG,5.0,1142294400
A231WM2Z2JL0U3,B00008I8OP,5.0,1058140800
A5JLAU2ARJ0BO,B00008I9K8,5.0,1095724800
A231WM2Z2JL0U3,B00008IHTY,3.0,1064707200
A231WM2Z2JL0U3,B00008IHU2,5.0,1064793600
A5JLAU2ARJ0BO,B00008IP4V,5.0,1072828800
A5JLAU2ARJ0BO,B00008IP4W,5.0,1050192000
A5JLAU2ARJ0BO,B00008IP5N,5.0,1053388800
A5JLAU2ARJ0BO,B00008IP5P,5.0,1072051200
A5JLAU2ARJ0BO,B00008IP5R,5.0,1072137600
A5JLAU2ARJ0BO,B00008IP5S,5.0,1072828800
A25HBO5V8S8SEA,B00008J18S,5.0,1099612800
A231WM2Z2JL0U3,B00008J639,4.0,1081814400
A25HBO5V8S8SEA,B00008KIWB,5.0,1100217600
A5JLAU2ARJ0BO,B00008L3HH,4.0,1048723200
A5JLAU2ARJ0BO,B00008L3IX,5.0,1048464000
A5JLAU2ARJ0BO,B00008LDHZ,2.0,1053734400
A25HBO5V8S8SEA,B00008MNCI,5.0,1100217600
A25HBO5V8S8SEA,B00008N6QT,5.0,1099612800
A5JLAU2ARJ0BO,B00008N6X4,4.0,1069545600
A231WM2Z2JL0U3,B00008N6X4,2.0,1071273600
AT6CZDCP4TRGA,B00008N6XG,2.0,1063756800
A6FIAB28IS79,B00008N6XJ,5.0,1074643200
A5JLAU2ARJ0BO,B00008N6YJ,1.0,1056499200
A6FIAB28IS79,B00008NJEP,3.0,1259712000
A5JLAU2ARJ0BO,B00008NNY0,5.0,1053734400
A5JLAU2ARJ0BO,B00008NUI2,5.0,1051142400
A25HBO5V8S8SEA,B00008O0P3,5.0,1099612800
A5JLAU2ARJ0BO,B00008OE43,5.0,1090972800
A231WM2Z2JL0U3,B00008OE5G,5.0,1059091200
A5JLAU2ARJ0BO,B00008OE6I,5.0,1079136000
A231WM2Z2JL0U3,B00008OE6I,4.0,1076716800
A5JLAU2ARJ0BO,B00008OLY0,5.0,1054512000
A5JLAU2ARJ0BO,B00008PVXA,5.0,1059004800
A11D1KHM7DVOQK,B00008RS96,2.0,1114300800
A5JLAU2ARJ0BO,B00008RUXS,5.0,1052697600
A25HBO5V8S8SEA,B00008RW87,5.0,1099612800
A231WM2Z2JL0U3,B00008RW8V,4.0,1066521600
A231WM2Z2JL0U3,B00008SB1D,2.0,1069545600
A11D1KHM7DVOQK,B00008T1U0,2.0,1060300800
A11D1KHM7DVOQK,B00008V6JO,2.0,1142640000
A3OXHLG6DIBRW8,B00008VF63,4.0,1235865600
A11D1KHM7DVOQK,B00008VF63,4.0,1135296000
A2B7BUH8834Y6M,B00008VF7U,5.0,1093824000
AT6CZDCP4TRGA,B00008VF91,1.0,1110758400
A5JLAU2ARJ0BO,B00008VFCS,5.0,1060128000
A5JLAU2ARJ0BO,B00008VFCT,5.0,1063152000
A11D1KHM7DVOQK,B00008VIX2,4.0,1117238400
A25HBO5V8S8SEA,B00008W2LR,5.0,1099612800
A5JLAU2ARJ0BO,B00008W7LL,4.0,1054166400
A2B7BUH8834Y6M,B00008WFIZ,5.0,1093824000
A5JLAU2ARJ0BO,B00008WFVI,2.0,1059523200
A5JLAU2ARJ0BO,B00008WFVJ,5.0,1070841600
AT6CZDCP4TRGA,B00008X5DC,5.0,1097020800
A5JLAU2ARJ0BO,B00008XPAR,4.0,1109548800
A3OXHLG6DIBRW8,B00008Y0VN,5.0,1230768000
AT6CZDCP4TRGA,B00008Y1A4,4.0,1064534400
A11D1KHM7DVOQK,B00008Z1PC,3.0,1103760000
A11D1KHM7DVOQK,B00008Z1PT,4.0,1133568000
A11D1KHM7DVOQK,B00008Z1QL,4.0,1103760000
A231WM2Z2JL0U3,B00008ZLHG,5.0,1056499200
A25HBO5V8S8SEA,B00008ZPI1,5.0,1099612800
A5JLAU2ARJ0BO,B00008ZPNR,4.0,1104796800
A11D1KHM7DVOQK,B00008ZPNR,4.0,1104019200
A25HBO5V8S8SEA,B00008ZPNS,5.0,1099612800
A25HBO5V8S8SEA,B00009017A,5.0,1099612800
A231WM2Z2JL0U3,B0000918U2,3.0,1057968000
A5JLAU2ARJ0BO,B000092M1T,3.0,1104969600
A11D1KHM7DVOQK,B000092YPR,4.0,1100476800
A5JLAU2ARJ0BO,B000092YQW,1.0,1082073600
A25HBO5V8S8SEA,B0000932A2,5.0,1099612800
A11D1KHM7DVOQK,B0000932AM,1.0,1126483200
A25HBO5V8S8SEA,B000093FPG,5.0,1099612800
A25HBO5V8S8SEA,B000093IS2,5.0,1099612800
A3OXHLG6DIBRW8,B000093UDQ,4.0,1228953600
A11D1KHM7DVOQK,B000093UQC,4.0,1106438400
A2B7BUH8834Y6M,B000094FRJ,5.0,1093824000
A231WM2Z2JL0U3,B000094FV6,4.0,1059523200
A11D1KHM7DVOQK,B000094JJL,2.0,1107734400
A25HBO5V8S8SEA,B000094P0N,5.0,1099612800
A6FIAB28IS79,B000094Q77,5.0,1239667200
A231WM2Z2JL0U3,B0000952XZ,3.0,1081814400
AT6CZDCP4TRGA,B000095IMS,5.0,1082332800
A3OXHLG6DIBRW8,B000095SB4,4.0,1263859200
A5JLAU2ARJ0BO,B000095SB4,3.0,1106784000
A11D1KHM7DVOQK,B000095SB6,1.0,1126483200
A25HBO5V8S8SEA,B000098XCR,5.0,1099612800
A25HBO5V8S8SEA,B000098XCT,5.0,1099612800
A25HBO5V8S8SEA,B00009967Y,5.0,1099612800
A2R6RA8FRBS608,B000099GL7,5.0,1212364800
A6FIAB28IS79,B00009APE3,5.0,1087171200
A231WM2Z2JL0U3,B00009EEMN,3.0,1068854400
A11D1KHM7DVOQK,B00009EFEK,4.0,1107734400
AT6CZDCP4TRGA,B00009ETMA,5.0,1107648000
A2R6RA8FRBS608,B00009IB70,4.0,1198454400
A231WM2Z2JL0U3,B00009J5VX,4.0,1069200000
A5JLAU2ARJ0BO,B00009J5W0,1.0,1054080000
A231WM2Z2JL0U3,B00009J5W0,5.0,1058486400
A5JLAU2ARJ0BO,B00009K7ES,5.0,1060214400
A2B7BUH8834Y6M,B00009KH63,4.0,1069372800
AT6CZDCP4TRGA,B00009L1RI,4.0,1063756800
A11D1KHM7DVOQK,B00009L1RI,2.0,1103328000
A11D1KHM7DVOQK,B00009L1V0,3.0,1141084800
A5JLAU2ARJ0BO,B00009LI6N,1.0,1086048000
A5JLAU2ARJ0BO,B00009LZMN,1.0,1095552000
A25HBO5V8S8SEA,B00009M6UY,5.0,1099612800
A25HBO5V8S8SEA,B00009M953,5.0,1099612800
A25HBO5V8S8SEA,B00009M954,5.0,1099612800
A25HBO5V8S8SEA,B00009M967,5.0,1099612800
A5JLAU2ARJ0BO,B00009MDBY,5.0,1099353600
AT6CZDCP4TRGA,B00009MK3T,2.0,1104192000
A5JLAU2ARJ0BO,B00009NFEP,1.0,1095552000
A5JLAU2ARJ0BO,B00009NFEQ,5.0,1097539200
A6FIAB28IS79,B00009PLIM,4.0,1174176000
AT6CZDCP4TRGA,B00009PUM7,4.0,1071187200
A5JLAU2ARJ0BO,B00009Q96Z,5.0,1079049600
A231WM2Z2JL0U3,B00009Q96Z,4.0,1068940800
A5JLAU2ARJ0BO,B00009QSET,5.0,1062979200
A25HBO5V8S8SEA,B00009R6TA,5.0,1150848000
AKT8TGIT6VVZ5,B00009R6WO,5.0,1120867200
A2B7BUH8834Y6M,B00009R6WO,5.0,1306368000
A5JLAU2ARJ0BO,B00009R838,1.0,1106870400
AKT8TGIT6VVZ5,B00009R9G6,5.0,1099526400
A5JLAU2ARJ0BO,B00009RL1W,1.0,1073865600
A5JLAU2ARJ0BO,B00009RL1X,2.0,1063843200
A231WM2Z2JL0U3,B00009RTBX,5.0,1078617600
A3OXHLG6DIBRW8,B00009RUCH,4.0,1278460800
A6FIAB28IS79,B00009RUCH,4.0,1251504000
A2R6RA8FRBS608,B00009UHG7,4.0,1185408000
A2R6RA8FRBS608,B00009UHG8,4.0,1184889600
A5JLAU2ARJ0BO,B00009UT28,4.0,1103068800
AKT8TGIT6VVZ5,B00009UU1U,5.0,1099526400
A5JLAU2ARJ0BO,B00009V37A,3.0,1105142400
AKT8TGIT6VVZ5,B00009V3FM,5.0,1126310400
A5JLAU2ARJ0BO,B00009V3JB,2.0,1105142400
A5JLAU2ARJ0BO,B00009V3L6,2.0,1128470400
A25HBO5V8S8SEA,B00009V6U1,5.0,1099612800
A3OXHLG6DIBRW8,B00009VSBE,5.0,1222905600
A5JLAU2ARJ0BO,B00009VSG6,4.0,1069891200
A5JLAU2ARJ0BO,B00009VSIM,5.0,1081900800
A5JLAU2ARJ0BO,B00009VT1T,3.0,1104364800
A11D1KHM7DVOQK,B00009W3DS,5.0,1150156800
A6FIAB28IS79,B00009W3TY,5.0,1250553600
A11D1KHM7DVOQK,B00009W42Q,4.0,1118448000
AT6CZDCP4TRGA,B00009W44A,2.0,1115769600
A11D1KHM7DVOQK,B00009W5QR,1.0,1128038400
A25HBO5V8S8SEA,B00009WKCS,5.0,1099612800
A5JLAU2ARJ0BO,B00009X6PH,2.0,1164585600
A231WM2Z2JL0U3,B00009X6PT,3.0,1070582400
A5JLAU2ARJ0BO,B00009XFMF,5.0,1082505600
A11D1KHM7DVOQK,B00009XSXN,4.0,1128902400
AKT8TGIT6VVZ5,B00009XV7G,5.0,1135728000
AKT8TGIT6VVZ5,B00009XV8P,5.0,1121731200
AKT8TGIT6VVZ5,B00009XV91,5.0,1123718400
AKT8TGIT6VVZ5,B00009XV96,5.0,1121731200
AKT8TGIT6VVZ5,B00009XVBU,5.0,1121472000
AKT8TGIT6VVZ5,B00009XVCZ,5.0,1120867200
AKT8TGIT6VVZ5,B00009XW3A,5.0,1156982400
AKT8TGIT6VVZ5,B00009XW3F,5.0,1166918400
AKT8TGIT6VVZ5,B00009XW3I,5.0,1126656000
A231WM2Z2JL0U3,B00009XZX1,4.0,1068940800
A5JLAU2ARJ0BO,B00009YDPM,1.0,1093305600
A2R6RA8FRBS608,B00009ZOIP,4.0,1184889600
A25HBO5V8S8SEA,B00009ZV4Z,5.0,1099612800
A25HBO5V8S8SEA,B00009ZV50,5.0,1099612800
A5JLAU2ARJ0BO,B0000A03CZ,2.0,1259712000
A5JLAU2ARJ0BO,B0000A0AJH,5.0,1097712000
A5JLAU2ARJ0BO,B0000A1VS1,5.0,1097712000
A5JLAU2ARJ0BO,B0000A2QAD,4.0,1160956800
A231WM2Z2JL0U3,B0000A2QAD,4.0,1066176000
A231WM2Z2JL0U3,B0000A55F4,3.0,1069459200
AT6CZDCP4TRGA,B0000A5769,5.0,1100217600
A2B7BUH8834Y6M,B0000A5R5D,4.0,1090800000
A25HBO5V8S8SEA,B0000AAAJR,5.0,1099612800
A231WM2Z2JL0U3,B0000AAAPF,3.0,1077667200
A2B7BUH8834Y6M,B0000AAAPF,1.0,1093478400
A5JLAU2ARJ0BO,B0000AAAYY,5.0,1086220800
A5JLAU2ARJ0BO,B0000ACOW2,1.0,1085356800
A25HBO5V8S8SEA,B0000ACXZY,5.0,1099612800
A6FIAB28IS79,B0000AFX40,4.0,1206489600
AKT8TGIT6VVZ5,B0000AGAWV,5.0,1166832000
AKT8TGIT6VVZ5,B0000AGAXZ,5.0,1166918400
AKT8TGIT6VVZ5,B0000AGAZ8,5.0,1122076800
A5JLAU2ARJ0BO,B0000AH5HF,2.0,1104969600
A5JLAU2ARJ0BO,B0000AH5N1,3.0,1059350400
A11D1KHM7DVOQK,B0000AHO2T,5.0,1060300800
AT6CZDCP4TRGA,B0000AI0OE,4.0,1376870400
A5JLAU2ARJ0BO,B0000AINEH,5.0,1064361600
A5JLAU2ARJ0BO,B0000AJI8M,2.0,1129507200
A2B7BUH8834Y6M,B0000AKA90,5.0,1365638400
A2B7BUH8834Y6M,B0000AKACN,4.0,1068940800
A2B7BUH8834Y6M,B0000AKVHF,5.0,1088726400
A25HBO5V8S8SEA,B0000AKVJC,5.0,1099612800
A5JLAU2ARJ0BO,B0000AN42F,4.0,1070841600
A5JLAU2ARJ0BO,B0000AOWWM,5.0,1110499200
AT6CZDCP4TRGA,B0000AOWWY,4.0,1073779200
A5JLAU2ARJ0BO,B0000APSKB,5.0,1070582400
A231WM2Z2JL0U3,B0000APSKB,3.0,1068854400
A5JLAU2ARJ0BO,B0000AQFZ9,5.0,1065657600
AT6CZDCP4TRGA,B0000AQIFW,3.0,1071187200
AKT8TGIT6VVZ5,B0000AQJ6I,3.0,1126137600
AKT8TGIT6VVZ5,B0000AQJ6N,5.0,1121472000
AKT8TGIT6VVZ5,B0000AQJ6U,5.0,1121472000
A3OXHLG6DIBRW8,B0000ARKWY,5.0,1228348800
